latitude,longitude,room_type,price,zipcode,zcta_housing_2020,total_units_2020,occupied_units_2020,vacant_units_2020,median_rooms_2020,owner_occupied_units_2020,rental_occupied_units_2020,median_value_2020,median_monthly_costs_2020,median_rent_2020,five_year_diff,total_units_2015,occupied_units_2015,vacant_units_2015,median_rooms_2015,owner_occupied_units_2015,rental_occupied_units_2015,median_value_2015,median_monthly_costs_2015,median_rent_2015,median_household_income_2020,median_family_income_2020,median_household_income_2015,median_family_income_2015,zipcount,class
39.989819,-83.042885,1,76,43212,43212,12485,11712.0,773,4.4,3950,7762,381300.0,2205.0,1151,111800.0,11156.0,9693.0,1463.0,4.5,3749.0,5944.0,269500.0,1879.0,861.0,66326.0,144167.0,58080.0,104098.0,61.0,1
40.0051,-83.00929,1,80,43210,43210,402,192.0,210,2.8,0,192,0.0,0.0,623,0.0,387.0,279.0,108.0,3.2,0.0,279.0,0.0,0.0,599.0,19107.0,32292.0,16326.0,21750.0,10.0,0
39.98246,-82.99725,1,234,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.95026,-82.93797,1,222,43209,43209,12965,11990.0,975,5.8,6785,5205,284300.0,1780.0,885,78300.0,12594.0,11566.0,1028.0,5.7,6527.0,5039.0,206000.0,1594.0,790.0,69290.0,102500.0,53134.0,88976.0,35.0,1
39.96005,-82.97577,1,106,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.99279,-82.99548,1,186,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.95865,-83.02723,1,211,43222,43222,2249,1956.0,293,5.0,401,1555,68300.0,1540.0,554,14100.0,1838.0,1307.0,531.0,5.7,442.0,865.0,54200.0,774.0,719.0,14455.0,0.0,21083.0,21215.0,20.0,0
40.12753,-82.93793,1,198,43081,43081,27357,25850.0,1507,5.9,16565,9285,218200.0,1599.0,1161,41600.0,24515.0,23195.0,1320.0,5.9,14504.0,8691.0,176600.0,1552.0,994.0,83296.0,96364.0,72250.0,88824.0,33.0,2
39.95199,-82.99376,1,133,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.9823,-83.10953,1,215,43204,43204,19186,17220.0,1966,5.4,8651,8569,117300.0,1102.0,935,19000.0,19255.0,15560.0,3695.0,5.5,7550.0,8010.0,98300.0,1087.0,855.0,48770.0,55405.0,40729.0,45090.0,17.0,0
40.06229,-83.01661,0,106,43214,43214,13806,12682.0,1124,5.6,8097,4585,285800.0,1730.0,998,74600.0,13162.0,12323.0,839.0,5.8,7878.0,4445.0,211200.0,1575.0,823.0,76831.0,101544.0,65288.0,92175.0,59.0,1
39.95108,-82.99395,1,104,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.98603,-83.00164,1,544,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.97806,-83.0078,1,93,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.94362,-82.96542,1,146,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
40.04838,-82.80534,1,440,43054,43054,10463,9987.0,476,6.6,6871,3116,372300.0,2410.0,1393,70700.0,8871.0,8467.0,404.0,6.9,6354.0,2113.0,301600.0,2346.0,1218.0,119947.0,148495.0,109764.0,147702.0,10.0,1
39.94064,-82.98374,1,249,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.99177,-83.00791,1,689,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.96545,-82.99836,1,118,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.99738,-83.00574,1,77,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.99757,-83.00408,0,83,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.98729,-83.00394,1,106,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.94789,-82.98527,1,100,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.98434,-83.0113,1,194,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.93997,-82.98188,1,171,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.95433,-82.9684,0,65,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.97792,-83.00941,1,89,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.9923,-83.01019,0,58,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
40.05331,-83.01805,1,160,43214,43214,13806,12682.0,1124,5.6,8097,4585,285800.0,1730.0,998,74600.0,13162.0,12323.0,839.0,5.8,7878.0,4445.0,211200.0,1575.0,823.0,76831.0,101544.0,65288.0,92175.0,59.0,1
39.99686,-83.00402,1,83,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.99555,-82.99726,1,90,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.94946,-82.98334,1,161,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.94693,-82.97105,1,95,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.98453,-83.03309,1,296,43212,43212,12485,11712.0,773,4.4,3950,7762,381300.0,2205.0,1151,111800.0,11156.0,9693.0,1463.0,4.5,3749.0,5944.0,269500.0,1879.0,861.0,66326.0,144167.0,58080.0,104098.0,61.0,1
39.99128,-83.00044,1,428,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.98932,-83.0375,1,103,43212,43212,12485,11712.0,773,4.4,3950,7762,381300.0,2205.0,1151,111800.0,11156.0,9693.0,1463.0,4.5,3749.0,5944.0,269500.0,1879.0,861.0,66326.0,144167.0,58080.0,104098.0,61.0,1
39.95662,-83.01111,1,139,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.98721,-83.00642,1,94,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.86685,-82.95503,1,210,43207,43207,20799,18656.0,2143,5.4,11435,7221,102700.0,1087.0,908,18100.0,20172.0,17185.0,2987.0,5.3,9933.0,7252.0,84600.0,1039.0,821.0,50582.0,62298.0,38842.0,45006.0,,0
39.9551,-82.96191,1,75,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.89049,-82.92547,1,82,43207,43207,20799,18656.0,2143,5.4,11435,7221,102700.0,1087.0,908,18100.0,20172.0,17185.0,2987.0,5.3,9933.0,7252.0,84600.0,1039.0,821.0,50582.0,62298.0,38842.0,45006.0,,0
40.01257,-83.00159,1,99,43202,43202,9725,8889.0,836,4.9,2712,6177,246800.0,1613.0,976,70000.0,10551.0,9707.0,844.0,5.1,3205.0,6502.0,176800.0,1449.0,851.0,56332.0,80461.0,45152.0,72263.0,174.0,2
40.01717,-83.01134,1,811,43202,43202,9725,8889.0,836,4.9,2712,6177,246800.0,1613.0,976,70000.0,10551.0,9707.0,844.0,5.1,3205.0,6502.0,176800.0,1449.0,851.0,56332.0,80461.0,45152.0,72263.0,174.0,2
40.00228,-83.0083,0,1015,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.95173,-83.03184,1,119,43223,43223,10276,8786.0,1490,5.3,4179,4607,84700.0,1026.0,845,5700.0,11017.0,8524.0,2493.0,5.3,4006.0,4518.0,79000.0,999.0,734.0,41292.0,47624.0,29167.0,37020.0,15.0,0
39.98802,-82.94178,0,45,43219,43219,12739,11479.0,1260,5.2,5158,6321,114500.0,1214.0,960,31700.0,12401.0,10867.0,1534.0,5.1,4936.0,5931.0,82800.0,1062.0,795.0,40172.0,48690.0,33473.0,40010.0,47.0,0
39.9464,-82.9758,1,117,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.94707,-82.97636,1,146,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.977,-83.00932,1,184,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.95509,-82.96066,1,75,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
40.00685,-83.01858,1,30,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
40.0952,-83.0042,1,102,43085,43085,10514,10115.0,399,6.4,7236,2879,274300.0,1794.0,1150,54100.0,10504.0,10211.0,293.0,6.4,7376.0,2835.0,220200.0,1607.0,1009.0,93953.0,114258.0,76190.0,95938.0,24.0,1
40.00832,-83.02018,0,30,43202,43202,9725,8889.0,836,4.9,2712,6177,246800.0,1613.0,976,70000.0,10551.0,9707.0,844.0,5.1,3205.0,6502.0,176800.0,1449.0,851.0,56332.0,80461.0,45152.0,72263.0,174.0,2
39.94634,-82.99918,1,130,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.95799,-82.96919,1,162,43209,43209,12965,11990.0,975,5.8,6785,5205,284300.0,1780.0,885,78300.0,12594.0,11566.0,1028.0,5.7,6527.0,5039.0,206000.0,1594.0,790.0,69290.0,102500.0,53134.0,88976.0,35.0,1
39.95856,-83.00083,1,198,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.95777,-82.87065,0,68,43213,43213,15451,14163.0,1288,4.8,5289,8874,125600.0,1135.0,872,27900.0,15665.0,13916.0,1749.0,4.8,4688.0,9228.0,97700.0,1112.0,771.0,43989.0,52344.0,34610.0,37801.0,28.0,0
39.97354,-83.00259,1,103,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.95905,-82.87065,0,68,43213,43213,15451,14163.0,1288,4.8,5289,8874,125600.0,1135.0,872,27900.0,15665.0,13916.0,1749.0,4.8,4688.0,9228.0,97700.0,1112.0,771.0,43989.0,52344.0,34610.0,37801.0,28.0,0
40.04941,-83.02403,1,114,43214,43214,13806,12682.0,1124,5.6,8097,4585,285800.0,1730.0,998,74600.0,13162.0,12323.0,839.0,5.8,7878.0,4445.0,211200.0,1575.0,823.0,76831.0,101544.0,65288.0,92175.0,59.0,1
39.94709,-82.97072,1,75,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.97902,-83.01321,0,70,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.97016,-82.92291,1,233,43209,43209,12965,11990.0,975,5.8,6785,5205,284300.0,1780.0,885,78300.0,12594.0,11566.0,1028.0,5.7,6527.0,5039.0,206000.0,1594.0,790.0,69290.0,102500.0,53134.0,88976.0,35.0,1
39.948,-82.99568,1,124,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.96363,-82.97106,1,80,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.889133620263095,-82.8483634069562,1,244,43110,43110,16476,0.0,692,5.5,9310,6474,182000.0,1459.0,998,24800.0,14378.0,13253.0,1125.0,5.6,8531.0,4722.0,157200.0,1480.0,890.0,62489.0,82516.0,65933.0,77562.0,7.0,2
39.94532,-82.98474,1,192,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.97494,-83.00873,1,145,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.96758,-82.97438,1,172,43203,43203,4894,3758.0,1136,5.2,1224,2534,188900.0,1149.0,744,102500.0,4912.0,3429.0,1483.0,5.0,822.0,2607.0,86400.0,1200.0,623.0,36418.0,35137.0,20904.0,20208.0,79.0,0
39.97096,-82.97204,1,239,43203,43203,4894,3758.0,1136,5.2,1224,2534,188900.0,1149.0,744,102500.0,4912.0,3429.0,1483.0,5.0,822.0,2607.0,86400.0,1200.0,623.0,36418.0,35137.0,20904.0,20208.0,79.0,0
39.9873,-83.00257,1,94,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.93523,-82.98637,0,49,43207,43207,20799,18656.0,2143,5.4,11435,7221,102700.0,1087.0,908,18100.0,20172.0,17185.0,2987.0,5.3,9933.0,7252.0,84600.0,1039.0,821.0,50582.0,62298.0,38842.0,45006.0,,0
39.93486,-82.98433,0,66,43207,43207,20799,18656.0,2143,5.4,11435,7221,102700.0,1087.0,908,18100.0,20172.0,17185.0,2987.0,5.3,9933.0,7252.0,84600.0,1039.0,821.0,50582.0,62298.0,38842.0,45006.0,,0
39.94608,-82.99147,1,156,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.96157,-82.97592,1,98,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
40.1147,-82.92483,1,98,43081,43081,27357,25850.0,1507,5.9,16565,9285,218200.0,1599.0,1161,41600.0,24515.0,23195.0,1320.0,5.9,14504.0,8691.0,176600.0,1552.0,994.0,83296.0,96364.0,72250.0,88824.0,33.0,2
39.94893,-82.98411,1,100,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.99497,-82.998,1,92,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.97569,-82.96526,1,149,43203,43203,4894,3758.0,1136,5.2,1224,2534,188900.0,1149.0,744,102500.0,4912.0,3429.0,1483.0,5.0,822.0,2607.0,86400.0,1200.0,623.0,36418.0,35137.0,20904.0,20208.0,79.0,0
40.11517,-82.92515,1,98,43081,43081,27357,25850.0,1507,5.9,16565,9285,218200.0,1599.0,1161,41600.0,24515.0,23195.0,1320.0,5.9,14504.0,8691.0,176600.0,1552.0,994.0,83296.0,96364.0,72250.0,88824.0,33.0,2
39.97813,-83.00047,1,93,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.94416,-82.98635,1,193,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
40.04781,-82.91724,1,150,43219,43219,12739,11479.0,1260,5.2,5158,6321,114500.0,1214.0,960,31700.0,12401.0,10867.0,1534.0,5.1,4936.0,5931.0,82800.0,1062.0,795.0,40172.0,48690.0,33473.0,40010.0,47.0,0
40.06336,-82.95786,1,302,43229,43229,22593,21343.0,1250,5.0,8495,12848,143000.0,1232.0,879,23000.0,22243.0,20011.0,2232.0,5.1,8149.0,11862.0,120000.0,1201.0,763.0,44804.0,51324.0,38004.0,45185.0,40.0,0
40.11489,-82.92705,1,98,43081,43081,27357,25850.0,1507,5.9,16565,9285,218200.0,1599.0,1161,41600.0,24515.0,23195.0,1320.0,5.9,14504.0,8691.0,176600.0,1552.0,994.0,83296.0,96364.0,72250.0,88824.0,33.0,2
39.99024,-83.04353,1,167,43212,43212,12485,11712.0,773,4.4,3950,7762,381300.0,2205.0,1151,111800.0,11156.0,9693.0,1463.0,4.5,3749.0,5944.0,269500.0,1879.0,861.0,66326.0,144167.0,58080.0,104098.0,61.0,1
39.98891,-83.04524,1,161,43212,43212,12485,11712.0,773,4.4,3950,7762,381300.0,2205.0,1151,111800.0,11156.0,9693.0,1463.0,4.5,3749.0,5944.0,269500.0,1879.0,861.0,66326.0,144167.0,58080.0,104098.0,61.0,1
39.98526,-83.01143,1,50,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
39.94414,-82.99323,1,136,43206,43206,12274,10435.0,1839,5.4,5060,5375,197400.0,1441.0,994,100300.0,12275.0,9783.0,2492.0,5.5,4491.0,5292.0,97100.0,1214.0,854.0,59082.0,63346.0,43810.0,44618.0,243.0,0
39.98842,-83.04354,1,182,43212,43212,12485,11712.0,773,4.4,3950,7762,381300.0,2205.0,1151,111800.0,11156.0,9693.0,1463.0,4.5,3749.0,5944.0,269500.0,1879.0,861.0,66326.0,144167.0,58080.0,104098.0,61.0,1
40.01284,-83.00803,1,131,43202,43202,9725,8889.0,836,4.9,2712,6177,246800.0,1613.0,976,70000.0,10551.0,9707.0,844.0,5.1,3205.0,6502.0,176800.0,1449.0,851.0,56332.0,80461.0,45152.0,72263.0,174.0,2
39.95438,-82.9747,1,149,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.98472,-83.00612,1,131,43201,43201,15281,13106.0,2175,4.4,2215,10891,258900.0,1747.0,1094,55200.0,15115.0,11508.0,3607.0,4.6,2080.0,9428.0,203700.0,1554.0,858.0,34884.0,47014.0,25322.0,51458.0,434.0,2
40.0977,-82.84941,1,109,43081,43081,27357,25850.0,1507,5.9,16565,9285,218200.0,1599.0,1161,41600.0,24515.0,23195.0,1320.0,5.9,14504.0,8691.0,176600.0,1552.0,994.0,83296.0,96364.0,72250.0,88824.0,33.0,2
40.09765,-82.84923,1,99,43081,43081,27357,25850.0,1507,5.9,16565,9285,218200.0,1599.0,1161,41600.0,24515.0,23195.0,1320.0,5.9,14504.0,8691.0,176600.0,1552.0,994.0,83296.0,96364.0,72250.0,88824.0,33.0,2
39.98203,-82.9434,1,124,43219,43219,12739,11479.0,1260,5.2,5158,6321,114500.0,1214.0,960,31700.0,12401.0,10867.0,1534.0,5.1,4936.0,5931.0,82800.0,1062.0,795.0,40172.0,48690.0,33473.0,40010.0,47.0,0
39.95895,-82.99944,1,187,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.964275,-82.99778,1,118,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.964275,-82.99778,1,118,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.95043,-82.95743,0,38,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
39.964275,-82.99778,1,189,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.964275,-82.99778,1,189,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
40.01223,-82.99741,1,180,43202,43202,9725,8889.0,836,4.9,2712,6177,246800.0,1613.0,976,70000.0,10551.0,9707.0,844.0,5.1,3205.0,6502.0,176800.0,1449.0,851.0,56332.0,80461.0,45152.0,72263.0,174.0,2
39.96519,-82.99742,1,118,43215,43215,10791,9609.0,1182,3.3,1891,7718,324000.0,1975.0,1215,69300.0,9281.0,8170.0,1111.0,3.3,1728.0,6442.0,254700.0,1975.0,920.0,64368.0,92708.0,52178.0,125239.0,245.0,1
39.96862,-82.9671,1,290,43203,43203,4894,3758.0,1136,5.2,1224,2534,188900.0,1149.0,744,102500.0,4912.0,3429.0,1483.0,5.0,822.0,2607.0,86400.0,1200.0,623.0,36418.0,35137.0,20904.0,20208.0,79.0,0
40.07233,-83.02174,1,168,43214,43214,13806,12682.0,1124,5.6,8097,4585,285800.0,1730.0,998,74600.0,13162.0,12323.0,839.0,5.8,7878.0,4445.0,211200.0,1575.0,823.0,76831.0,101544.0,65288.0,92175.0,59.0,1
39.94936,-82.95726,0,38,43205,43205,7366,5510.0,1856,5.6,1949,3561,211600.0,1492.0,755,108800.0,7271.0,5205.0,2066.0,5.7,1791.0,3414.0,102800.0,1120.0,690.0,40559.0,44420.0,30491.0,32843.0,203.0,0
